datetime,AAVE & USD,ADA & USD,ALGO & USD,ATOM & USD,AVAX & USD,AXS & USD,BAL & USD,BCH & USD,BTC & USD,CRV & USD,DOGE & USD,DOT & USD,ETH & USD,LINK & USD,LTC & USD,MATIC & USD,SHIB & USD,SNX & USD,SOL & USD,UNI & USD,XRP & USD
2022-01-06 10:00:00,223.37,1.2137,1.5293,36.44,92.87,77.06,16.83,393.6,42878.88,5.23,0.157,26.05,3355.94,24.4,134.62,2.1152,2.98e-05,5.97,148.34,16.47,0.7521
2022-01-06 11:00:00,220.06,1.204,1.5208,36.22,91.81,76.9,16.82,391.73,42878.34,5.22,0.1561,25.93,3349.49,24.11,134.08,2.1035,2.96e-05,5.95,147.51,16.39,0.7489
2022-01-06 12:00:00,219.97,1.2121,1.5371,36.7,93.25,77.44,16.97,394.26,43062.76,5.3,0.157,25.98,3361.16,24.1,134.62,2.1319,3e-05,6.0,149.05,16.45,0.7573
2022-01-06 13:00:00,223.83,1.2326,1.5639,37.67,94.44,78.9,17.26,394.83,43150.01,5.41,0.1585,26.32,3405.58,24.53,135.36,2.1975,3.02e-05,6.13,149.42,16.62,0.7646
2022-01-06 14:00:00,221.09,1.2308,1.5471,37.06,94.04,78.44,17.15,392.31,42805.5,5.28,0.1575,26.08,3394.8,23.94,133.94,2.1886,3e-05,6.07,148.49,16.56,0.758
2022-01-06 15:00:00,223.36,1.232,1.552,38.23,94.09,78.41,17.31,393.29,42950.01,5.32,0.1578,26.11,3397.01,24.07,135.08,2.209,3.02e-05,6.07,149.68,16.69,0.7623
2022-01-06 16:00:00,223.68,1.2356,1.5691,38.9,94.46,78.41,17.47,395.21,42882.22,5.39,0.1584,26.18,3401.24,24.22,135.78,2.2014,3.03e-05,6.08,150.37,16.73,0.7657
2022-01-06 17:00:00,224.5,1.2388,1.5738,39.14,94.99,79.14,17.64,397.21,43005.29,5.41,0.1595,26.45,3422.89,24.69,136.31,2.2149,3.04e-05,6.06,152.28,16.85,0.7673
2022-01-06 18:00:00,228.84,1.2533,1.6006,41.24,96.88,80.37,17.87,401.45,43369.04,5.49,0.1612,27.22,3456.45,25.62,137.79,2.2614,3.05e-05,6.14,154.33,17.13,0.7734
2022-01-06 19:00:00,225.48,1.2473,1.5993,40.45,96.43,79.68,17.86,400.14,43438.1,5.47,0.161,27.17,3447.29,25.79,137.27,2.2761,3.12e-05,6.09,153.95,17.06,0.781
2022-01-06 20:00:00,222.4,1.2941,1.5726,39.99,95.43,79.14,17.75,399.7,43221.5,5.36,0.1603,26.99,3425.77,25.35,136.21,2.2384,3.11e-05,6.01,151.69,17.06,0.7801
2022-01-06 21:00:00,222.22,1.2722,1.5592,39.5,95.0,78.97,17.68,399.92,43120.64,5.3,0.1604,26.86,3428.26,24.95,136.41,2.2301,3.09e-05,6.01,151.05,17.04,0.7834
2022-01-06 22:00:00,223.71,1.2826,1.5748,39.71,95.74,79.35,17.73,401.75,43180.97,5.42,0.1603,26.93,3429.55,25.41,136.83,2.2686,3.09e-05,6.0,151.97,17.12,0.7837
2022-01-06 23:00:00,220.94,1.2794,1.5631,40.04,95.14,79.02,17.72,399.76,43082.31,5.41,0.16,26.71,3406.81,25.39,135.9,2.2508,3.07e-05,5.96,150.23,17.06,0.7791
2022-01-07 00:00:00,217.74,1.2677,1.5124,39.61,93.34,77.54,17.48,399.08,42788.15,5.26,0.158,26.39,3366.71,24.62,135.33,2.2129,3.06e-05,5.87,145.99,16.77,0.771
2022-01-07 01:00:00,219.08,1.2664,1.5087,39.54,93.66,78.01,17.57,400.01,43008.9,5.27,0.1585,26.32,3391.59,24.8,136.11,2.2293,3.06e-05,5.89,147.21,16.85,0.7723
2022-01-07 02:00:00,216.67,1.2555,1.4929,39.47,92.24,76.77,17.38,397.01,42799.13,5.11,0.1578,26.07,3361.2,24.57,135.1,2.1997,3.04e-05,5.76,144.89,16.62,0.7638
2022-01-07 03:00:00,206.78,1.2068,1.4459,38.3,87.75,72.87,16.97,384.23,41803.11,4.88,0.153,25.04,3238.74,23.5,130.67,2.1135,2.92e-05,5.51,139.64,15.88,0.7451
2022-01-07 04:00:00,207.02,1.2318,1.441,41.75,87.97,72.65,17.07,382.52,41700.33,4.95,0.1526,24.99,3217.31,23.69,129.37,2.1285,2.95e-05,5.48,140.23,15.81,0.7491
2022-01-07 05:00:00,206.59,1.2198,1.4363,41.46,88.52,73.16,17.4,383.17,41851.33,5.0,0.1541,25.15,3235.77,23.79,130.15,2.1343,2.96e-05,5.49,139.93,15.87,0.7521
2022-01-07 06:00:00,203.44,1.2007,1.4243,40.69,87.02,71.96,17.25,379.69,41529.14,4.87,0.1524,24.78,3170.98,23.23,129.08,2.1033,2.92e-05,5.36,137.11,15.43,0.7448
2022-01-07 07:00:00,206.49,1.2074,1.447,41.29,88.3,72.94,17.59,383.82,41706.71,4.97,0.1536,24.92,3202.25,23.48,130.14,2.1276,2.93e-05,5.41,138.82,15.78,0.7523
2022-01-07 08:00:00,214.08,1.2288,1.4606,41.86,89.32,74.61,17.87,392.77,42088.61,5.06,0.1561,25.41,3231.01,24.09,132.71,2.1398,2.96e-05,5.51,139.54,16.06,0.7655
2022-01-07 09:00:00,215.11,1.2342,1.4823,43.1,90.45,75.48,17.95,395.06,42422.56,5.16,0.1568,25.68,3250.58,24.58,133.04,2.1664,2.98e-05,5.54,141.11,16.19,0.7703
2022-01-07 10:00:00,211.58,1.222,1.4575,43.48,89.48,73.86,17.9,398.28,42172.83,5.06,0.1557,25.51,3217.33,24.58,132.79,2.1437,2.95e-05,5.46,139.12,15.94,0.7586
2022-01-07 11:00:00,212.47,1.2323,1.4629,43.03,90.04,73.68,18.03,394.97,42258.62,5.08,0.156,25.52,3225.68,25.32,133.4,2.1427,2.94e-05,5.5,139.2,16.0,0.7576
2022-01-07 12:00:00,213.18,1.2365,1.4642,42.9,90.86,73.98,18.13,395.64,42400.0,5.09,0.1559,25.61,3241.72,25.26,133.82,2.1717,2.96e-05,5.51,140.87,16.02,0.7612
2022-01-07 13:00:00,208.66,1.2097,1.4266,42.12,89.01,72.71,17.78,387.54,41489.22,4.95,0.1516,25.04,3166.82,24.62,131.42,2.1159,2.9e-05,5.41,137.95,15.73,0.7482
2022-01-07 14:00:00,212.03,1.2279,1.4551,43.09,90.16,73.26,18.02,389.85,41894.4,5.07,0.1541,25.36,3208.2,25.5,133.17,2.152,2.93e-05,5.5,139.91,15.88,0.7571
2022-01-07 15:00:00,206.52,1.2094,1.431,43.02,87.0,71.98,17.65,384.54,41319.11,4.93,0.1523,25.05,3131.69,25.17,131.22,2.0925,2.91e-05,5.38,135.83,15.67,0.7482
2022-01-07 16:00:00,214.8,1.2368,1.4649,42.79,89.28,74.48,18.04,393.65,42135.26,5.16,0.1559,25.92,3213.41,27.06,134.83,2.1357,2.94e-05,5.55,139.41,16.07,0.7681
2022-01-07 17:00:00,213.15,1.2313,1.4679,41.78,89.38,74.35,17.9,391.32,41993.48,5.11,0.1552,25.84,3203.21,26.61,134.42,2.1296,2.94e-05,5.56,140.18,16.0,0.7656
2022-01-07 18:00:00,209.29,1.2179,1.4526,40.87,88.44,73.6,17.68,387.81,41707.64,5.06,0.1537,25.36,3173.13,26.27,133.2,2.1003,2.91e-05,5.48,139.49,15.86,0.7627
2022-01-07 19:00:00,209.58,1.2247,1.4482,40.97,88.74,73.91,17.75,388.22,41775.38,5.03,0.1537,25.49,3197.32,26.54,133.48,2.1032,2.92e-05,5.51,140.44,15.88,0.765
2022-01-07 20:00:00,211.34,1.2255,1.4509,40.82,88.13,74.21,17.77,388.88,41922.2,5.14,0.1544,25.53,3214.88,26.63,133.16,2.0959,2.92e-05,5.48,139.78,15.92,0.7635
2022-01-07 21:00:00,212.27,1.224,1.4535,40.43,87.85,73.94,17.84,388.27,41875.01,5.08,0.155,25.38,3215.04,26.27,132.43,2.0869,2.91e-05,5.44,139.63,15.97,0.7681
2022-01-07 22:00:00,208.9,1.2102,1.4338,39.54,86.55,73.41,17.63,385.88,41541.82,4.99,0.1543,24.93,3181.77,26.16,130.66,2.0637,2.89e-05,5.35,136.76,15.76,0.7617
2022-01-07 23:00:00,211.6,1.2093,1.445,38.54,86.79,73.54,17.77,385.89,41566.48,5.0,0.1551,24.88,3199.24,25.97,131.34,2.0531,2.91e-05,5.4,136.37,15.75,0.7634
2022-01-08 00:00:00,219.1,1.2259,1.459,39.56,88.2,75.11,17.93,390.51,41991.89,5.18,0.157,25.32,3235.79,26.93,133.23,2.1007,2.97e-05,5.57,140.02,16.04,0.7718
2022-01-08 01:00:00,224.06,1.2215,1.4476,39.39,88.11,74.91,17.9,389.08,41883.41,5.12,0.1562,25.19,3217.8,26.65,132.44,2.1015,2.94e-05,5.55,139.82,15.92,0.77
2022-01-08 02:00:00,222.41,1.2216,1.445,39.09,88.19,74.95,17.85,388.33,41882.85,5.13,0.1562,25.14,3209.88,26.77,132.18,2.0927,2.96e-05,5.49,139.82,15.96,0.7679
2022-01-08 03:00:00,221.12,1.2228,1.4448,39.05,87.21,74.95,17.85,387.91,41810.91,5.17,0.1566,25.33,3203.5,26.44,132.19,2.0913,2.96e-05,5.49,139.38,15.95,0.7684
2022-01-08 04:00:00,222.11,1.228,1.4563,39.13,87.92,75.0,17.92,388.34,41900.92,5.19,0.1569,25.47,3218.69,27.13,132.69,2.1049,2.98e-05,5.52,141.16,16.02,0.7711
2022-01-08 05:00:00,221.69,1.2312,1.4492,38.9,88.13,74.92,17.95,387.7,41971.7,5.15,0.157,25.45,3215.67,26.9,132.65,2.109,2.96e-05,5.53,141.88,16.13,0.7727
2022-01-08 06:00:00,221.86,1.2306,1.4508,39.09,87.86,75.12,18.09,388.14,41922.23,5.13,0.1574,25.36,3219.48,26.93,132.78,2.1149,2.97e-05,5.55,143.7,16.15,0.7739
2022-01-08 07:00:00,221.16,1.2377,1.4468,38.97,88.62,74.75,18.18,389.17,41913.58,5.12,0.157,25.31,3216.13,26.65,132.87,2.1269,2.98e-05,5.53,144.37,16.06,0.7716
2022-01-08 08:00:00,221.9,1.2394,1.4525,39.08,88.89,74.83,18.28,388.94,41964.88,5.13,0.1572,25.25,3215.24,26.36,133.18,2.1308,2.97e-05,5.53,145.71,16.07,0.7704
2022-01-08 09:00:00,226.0,1.2521,1.4539,39.46,88.12,75.32,18.52,390.6,42163.71,5.17,0.1572,25.43,3240.92,26.2,134.01,2.1385,2.96e-05,5.55,146.9,16.15,0.7715
2022-01-08 10:00:00,224.45,1.2401,1.4485,38.75,87.09,74.93,18.39,388.17,41918.66,5.09,0.1565,25.31,3221.33,25.84,133.16,2.1238,2.93e-05,5.51,146.65,15.97,0.7669
2022-01-08 11:00:00,227.78,1.2369,1.4408,38.08,86.91,74.63,18.4,390.25,41940.22,5.1,0.1563,25.24,3219.95,25.91,134.34,2.1122,2.95e-05,5.51,146.44,15.93,0.7645
2022-01-08 12:00:00,227.29,1.2329,1.4381,37.93,86.26,74.25,18.43,389.12,41876.31,5.0,0.156,25.01,3201.47,25.84,133.98,2.102,2.93e-05,5.51,145.26,15.93,0.7636
2022-01-08 13:00:00,227.2,1.2317,1.4396,37.65,86.57,73.96,18.43,389.97,41905.0,4.98,0.1562,25.1,3200.39,25.97,134.22,2.0969,2.93e-05,5.56,145.56,15.96,0.7653
2022-01-08 14:00:00,222.29,1.2245,1.4249,37.16,85.84,73.42,18.25,385.84,41741.27,4.9,0.1546,24.79,3176.31,25.36,132.79,2.0691,2.9e-05,5.37,143.69,15.72,0.7606
2022-01-08 15:00:00,219.43,1.2152,1.4004,36.77,83.33,72.55,18.26,381.9,41613.33,4.81,0.1532,24.66,3160.72,25.1,131.23,2.0601,2.88e-05,5.35,144.29,15.58,0.7573
2022-01-08 16:00:00,215.91,1.2019,1.3773,35.77,81.84,71.57,17.9,377.76,41346.01,4.7,0.152,24.33,3129.01,24.55,129.84,2.0036,2.87e-05,5.26,140.66,15.39,0.7515
2022-01-08 17:00:00,204.89,1.1559,1.3432,34.65,80.33,69.41,17.4,369.41,40842.12,4.48,0.1491,23.56,3040.83,23.85,127.52,1.9261,2.75e-05,5.0,135.47,14.87,0.7356
2022-01-08 18:00:00,201.08,1.1336,1.3273,34.42,79.47,67.84,17.33,364.7,40679.82,4.4,0.1471,23.31,3009.22,23.62,125.64,1.9062,2.68e-05,4.94,133.62,14.58,0.7256
2022-01-08 19:00:00,202.84,1.1455,1.3419,35.06,80.27,68.43,17.47,366.27,40831.07,4.49,0.1475,23.41,3028.75,24.03,127.07,1.9253,2.71e-05,4.98,135.45,14.7,0.7304
2022-01-08 20:00:00,201.38,1.148,1.3532,35.02,81.22,68.41,17.36,366.44,40975.37,4.5,0.1477,23.33,3031.62,24.2,127.23,1.9336,2.7e-05,4.95,137.55,14.64,0.7312
2022-01-08 21:00:00,209.0,1.1881,1.3952,36.32,83.24,70.36,17.91,373.86,41769.03,4.65,0.1516,23.93,3078.37,25.19,129.72,1.9935,2.78e-05,5.1,144.52,15.0,0.7532
2022-01-08 22:00:00,216.42,1.2112,1.4006,36.7,84.79,71.23,18.01,376.15,41911.11,4.7,0.1526,24.29,3118.45,25.98,130.67,2.0173,2.79e-05,5.1,144.35,15.15,0.7536
2022-01-08 23:00:00,212.32,1.1827,1.3854,35.87,83.91,70.4,17.83,372.84,41679.74,4.61,0.151,24.0,3080.95,25.31,129.51,1.9847,2.77e-05,5.02,142.17,14.92,0.7452
2022-01-09 00:00:00,213.47,1.1943,1.4048,36.87,84.78,71.54,18.16,375.45,41773.24,4.72,0.152,24.29,3119.43,25.94,130.91,2.0203,2.8e-05,5.15,144.66,15.18,0.751
2022-01-09 01:00:00,212.45,1.1848,1.4033,36.96,83.78,71.52,18.16,374.96,41809.67,4.64,0.1512,24.09,3115.24,25.72,130.08,2.0129,2.78e-05,5.11,142.71,15.16,0.7479
2022-01-09 02:00:00,214.18,1.193,1.4316,37.74,85.9,72.63,18.28,378.89,42098.99,4.69,0.1526,24.37,3137.06,27.05,131.15,2.0248,2.83e-05,5.19,144.04,15.23,0.7556
2022-01-09 03:00:00,211.97,1.1759,1.4196,37.13,85.14,71.78,18.3,376.96,41833.89,4.66,0.1515,24.11,3120.57,26.93,130.61,2.0135,2.81e-05,5.13,141.92,15.18,0.751
2022-01-09 04:00:00,215.62,1.1875,1.4295,37.97,85.43,72.29,18.49,378.54,42079.41,4.73,0.153,24.37,3140.83,27.59,131.37,2.0384,2.85e-05,5.25,143.54,15.42,0.7572
2022-01-09 05:00:00,215.52,1.1781,1.4107,37.22,84.78,71.48,18.35,376.06,41765.9,4.68,0.1517,24.1,3123.04,26.98,130.04,2.0251,2.86e-05,5.17,141.24,15.26,0.752
2022-01-09 06:00:00,218.49,1.1805,1.4087,37.19,85.65,71.7,18.35,378.71,41873.62,4.67,0.1519,24.26,3138.14,27.28,130.76,2.0325,2.83e-05,5.22,141.67,15.48,0.7517
2022-01-09 07:00:00,215.9,1.1777,1.3979,36.18,85.01,71.38,18.3,376.45,41791.51,4.62,0.152,24.1,3127.51,26.91,130.19,2.0209,2.84e-05,5.13,140.44,15.37,0.7494
2022-01-09 08:00:00,213.39,1.166,1.3901,35.95,84.27,70.88,18.26,373.77,41666.67,4.68,0.1508,23.96,3107.58,26.22,129.6,2.0017,2.83e-05,5.11,139.32,15.49,0.7462
2022-01-09 09:00:00,211.36,1.1604,1.3865,34.77,83.83,70.57,18.11,372.22,41510.01,4.61,0.1497,23.83,3096.81,26.32,129.22,2.0007,2.83e-05,5.05,138.8,15.48,0.7425
2022-01-09 10:00:00,213.54,1.164,1.4047,35.11,84.49,70.36,18.19,372.54,41644.7,4.59,0.1504,24.4,3106.8,26.84,129.97,2.0096,2.83e-05,5.08,139.69,15.68,0.7465
2022-01-09 11:00:00,216.09,1.163,1.4034,35.45,85.49,71.28,18.51,373.55,41857.62,4.64,0.1513,24.7,3128.42,27.05,130.3,2.0365,2.85e-05,5.15,140.6,15.95,0.7504
2022-01-09 12:00:00,213.85,1.1641,1.4033,35.04,84.77,70.59,18.25,373.61,41746.98,4.6,0.1506,24.51,3109.74,26.8,129.68,2.0179,2.84e-05,5.08,140.02,15.72,0.7472
2022-01-09 13:00:00,209.71,1.1547,1.3893,34.65,84.16,69.65,18.05,370.52,41470.0,4.54,0.1494,24.27,3085.01,26.35,128.39,2.0024,2.82e-05,5.01,138.52,15.58,0.7427
2022-01-09 14:00:00,211.65,1.1602,1.3938,34.89,84.41,70.12,18.18,370.59,41535.93,4.58,0.15,24.45,3097.87,26.9,128.98,2.0058,2.81e-05,5.05,139.82,15.78,0.7446
2022-01-09 15:00:00,210.84,1.1624,1.3878,34.87,86.65,70.15,18.05,371.5,41621.11,4.59,0.1497,24.38,3098.05,27.15,129.18,2.0059,2.81e-05,5.03,140.09,15.78,0.7431
2022-01-09 16:00:00,216.24,1.1898,1.4258,36.31,88.91,72.01,18.59,377.06,42143.04,4.77,0.1526,25.08,3159.96,28.57,131.17,2.059,2.85e-05,5.21,143.48,16.15,0.755
2022-01-09 17:00:00,216.88,1.1895,1.4267,36.54,89.25,72.55,18.49,377.19,42094.59,4.83,0.1524,24.97,3166.66,28.07,130.86,2.0967,2.84e-05,5.18,144.61,16.2,0.7556
2022-01-09 18:00:00,214.6,1.1861,1.4136,36.01,90.2,72.53,18.39,375.77,41966.99,4.75,0.1518,24.82,3168.63,27.71,130.56,2.1163,2.87e-05,5.16,143.43,15.95,0.7553
2022-01-09 19:00:00,217.33,1.2019,1.4367,37.53,91.58,74.01,18.59,380.02,42695.26,4.85,0.1536,25.28,3203.91,27.88,132.39,2.1527,2.9e-05,5.26,145.27,16.13,0.7647
2022-01-09 20:00:00,215.36,1.193,1.4245,36.61,91.0,73.63,18.71,380.23,42439.38,4.75,0.1529,25.07,3195.84,27.74,132.01,2.1304,2.88e-05,5.2,143.63,16.04,0.7636
2022-01-09 21:00:00,214.82,1.1829,1.4161,35.63,90.85,73.13,18.8,379.84,42300.0,4.72,0.152,24.93,3189.05,28.22,131.94,2.1237,2.87e-05,5.16,142.22,16.02,0.7622
2022-01-09 22:00:00,213.36,1.1823,1.4076,35.28,89.48,72.69,18.78,379.11,42205.37,4.65,0.1514,24.71,3179.4,27.72,131.94,2.117,2.85e-05,5.12,141.48,15.85,0.7585
2022-01-09 23:00:00,209.53,1.1707,1.4009,34.99,89.34,71.89,18.6,376.94,41864.62,4.49,0.1505,24.63,3151.97,27.54,130.91,2.1155,2.83e-05,5.09,140.83,15.8,0.753
2022-01-10 00:00:00,207.45,1.1638,1.394,34.89,88.63,71.48,18.49,374.66,41655.18,4.49,0.1505,24.4,3136.78,28.05,129.87,2.0945,2.82e-05,5.06,140.5,15.65,0.7493
2022-01-10 01:00:00,207.65,1.1676,1.3875,35.31,88.77,71.98,18.66,375.64,41815.32,4.49,0.1514,24.55,3151.6,28.08,130.52,2.1011,2.84e-05,5.07,140.3,15.71,0.7507
2022-01-10 02:00:00,208.12,1.1662,1.3891,36.03,89.02,72.14,18.74,374.42,41927.71,4.5,0.1508,24.68,3153.82,27.9,130.1,2.1112,2.84e-05,5.08,140.97,15.77,0.753
2022-01-10 03:00:00,209.02,1.162,1.3952,36.18,89.25,72.09,18.76,374.88,41967.59,4.48,0.1512,24.93,3155.04,27.64,130.09,2.1132,2.84e-05,5.08,140.68,15.78,0.7538
2022-01-10 04:00:00,212.35,1.1714,1.4116,37.01,90.34,73.05,18.94,377.26,42187.22,4.51,0.1518,25.16,3175.18,28.04,130.78,2.142,2.87e-05,5.13,143.15,15.97,0.7584
2022-01-10 05:00:00,212.91,1.1789,1.4151,36.63,89.89,72.69,18.81,376.7,42031.29,4.53,0.1516,25.0,3174.0,28.17,130.83,2.1324,2.86e-05,5.11,142.99,15.97,0.7556
2022-01-10 06:00:00,211.17,1.1769,1.4175,36.77,89.14,72.01,18.65,373.88,41925.01,4.47,0.1515,24.94,3161.45,28.33,130.41,2.132,2.84e-05,5.11,142.33,15.97,0.7523
2022-01-10 07:00:00,212.16,1.1767,1.4401,36.69,89.07,72.5,18.66,375.78,42042.38,4.57,0.1516,24.97,3163.24,28.27,130.81,2.1389,2.86e-05,5.12,143.07,16.03,0.7519
2022-01-10 08:00:00,210.27,1.1693,1.4361,36.18,88.56,71.78,18.46,373.44,41816.84,4.58,0.1509,24.68,3145.27,27.6,130.08,2.1081,2.84e-05,5.07,141.56,16.08,0.7467
2022-01-10 09:00:00,208.88,1.1679,1.4335,36.43,87.84,71.04,18.35,373.11,41796.01,4.58,0.1507,24.76,3146.0,27.39,129.98,2.1104,2.84e-05,5.09,141.36,16.2,0.7474
2022-01-10 10:00:00,207.72,1.1661,1.437,36.33,87.6,70.98,18.3,371.69,41778.88,4.54,0.1503,24.67,3138.97,26.92,129.84,2.1134,2.83e-05,5.03,140.92,16.4,0.7454
2022-01-10 11:00:00,204.28,1.152,1.4181,35.75,86.93,70.29,18.19,370.67,41565.34,4.43,0.1489,24.35,3104.5,26.62,129.35,2.0834,2.78e-05,4.99,139.42,16.14,0.7417
2022-01-10 12:00:00,200.37,1.1209,1.3847,34.57,84.63,68.75,17.77,364.88,40930.0,4.29,0.1465,23.6,3031.55,26.4,127.37,2.0298,2.71e-05,4.85,135.53,15.72,0.7335
2022-01-10 13:00:00,196.96,1.1137,1.3857,34.5,82.96,68.08,17.68,362.93,40774.0,4.22,0.1456,23.53,3021.04,26.06,126.89,2.0272,2.71e-05,4.82,135.44,15.47,0.7312
2022-01-10 14:00:00,195.72,1.1201,1.3439,35.21,83.87,67.59,17.44,358.94,40786.57,4.23,0.1434,23.36,3018.96,26.4,124.85,1.9935,2.69e-05,4.81,133.37,15.23,0.7278
2022-01-10 15:00:00,194.94,1.1137,1.3383,36.36,83.21,67.47,17.22,357.74,40984.33,4.19,0.1425,23.29,3006.26,26.51,124.46,1.986,2.68e-05,4.78,133.16,14.98,0.7241
2022-01-10 16:00:00,201.16,1.1334,1.3844,37.65,85.2,69.52,17.64,367.25,41904.4,4.34,0.1457,23.88,3075.74,27.58,127.81,2.0561,2.71e-05,4.92,136.84,15.47,0.7406
2022-01-10 17:00:00,195.79,1.1088,1.3399,37.0,82.44,68.11,17.07,356.36,41184.45,4.2,0.1419,23.16,3012.3,26.99,124.39,1.998,2.65e-05,4.76,132.94,15.0,0.7225
2022-01-10 18:00:00,196.1,1.1222,1.35,37.3,83.66,68.27,17.19,358.64,41604.58,4.25,0.1427,23.44,3042.91,27.08,125.6,2.0219,2.67e-05,4.8,133.76,15.05,0.7265
2022-01-10 19:00:00,194.84,1.1156,1.3385,36.49,83.24,67.76,17.11,357.12,41297.15,4.19,0.1417,23.23,3029.75,26.88,124.72,2.0027,2.64e-05,4.8,132.68,14.99,0.7226
2022-01-10 20:00:00,199.15,1.129,1.3635,37.36,84.69,68.8,17.33,360.61,41714.72,4.28,0.1439,23.67,3082.68,27.62,126.46,2.0525,2.68e-05,4.87,135.36,15.23,0.7334
2022-01-10 21:00:00,198.91,1.1359,1.3804,37.32,84.49,68.57,17.24,363.72,41714.13,4.3,0.1437,23.66,3074.65,27.42,126.82,2.0576,2.68e-05,4.86,135.24,15.14,0.7348
2022-01-10 22:00:00,198.23,1.1311,1.3803,36.86,83.98,68.16,17.14,362.69,41604.98,4.32,0.1428,23.57,3062.73,27.39,126.36,2.0513,2.67e-05,4.83,134.97,15.1,0.7342
2022-01-10 23:00:00,199.9,1.1235,1.3624,37.83,84.46,68.37,17.29,363.56,41822.49,4.32,0.1432,23.72,3082.68,27.98,126.52,2.0718,2.67e-05,4.88,135.89,15.11,0.7399
2022-01-11 00:00:00,197.65,1.1296,1.3744,36.96,83.23,67.6,17.09,362.5,41593.7,4.27,0.1428,23.54,3054.75,27.54,126.05,2.0572,2.63e-05,4.84,135.12,15.06,0.7343
2022-01-11 01:00:00,200.9,1.1481,1.4072,37.61,84.54,69.01,17.31,365.52,41928.82,4.33,0.1439,23.93,3091.75,28.04,127.21,2.1023,2.65e-05,4.9,135.69,15.2,0.7398
2022-01-11 02:00:00,205.54,1.1507,1.4274,38.47,86.09,70.04,17.46,366.28,42173.77,4.41,0.145,24.12,3115.61,28.36,128.45,2.1366,2.71e-05,4.92,137.0,15.34,0.7439
2022-01-11 03:00:00,204.69,1.1617,1.424,38.62,86.46,70.44,17.5,368.25,42277.98,4.45,0.1456,24.3,3120.2,28.21,129.33,2.175,2.71e-05,4.94,137.31,15.6,0.7465
2022-01-11 04:00:00,203.8,1.1561,1.4075,39.0,86.36,70.34,17.43,367.4,42304.65,4.41,0.1448,24.0,3118.17,27.97,129.06,2.1595,2.69e-05,4.93,136.62,15.55,0.7495
2022-01-11 05:00:00,202.71,1.1509,1.399,39.02,85.89,70.06,17.37,365.98,42110.0,4.38,0.1444,23.99,3110.66,27.59,128.8,2.1577,2.69e-05,4.92,135.69,15.46,0.7463
2022-01-11 06:00:00,203.54,1.1513,1.4009,39.11,86.16,70.02,17.35,366.43,42105.0,4.48,0.1441,24.1,3108.08,27.56,128.74,2.1476,2.68e-05,4.94,136.79,15.54,0.7468
2022-01-11 07:00:00,204.83,1.155,1.406,38.53,86.28,70.19,17.53,368.1,42211.05,4.47,0.1444,24.23,3129.59,27.62,129.09,2.1597,2.71e-05,4.95,137.35,15.58,0.7462
2022-01-11 08:00:00,205.32,1.1474,1.3973,38.48,85.79,70.12,17.27,367.7,41991.78,4.41,0.1443,24.15,3107.62,27.06,128.38,2.1499,2.7e-05,4.93,136.5,15.44,0.7406
2022-01-11 09:00:00,203.67,1.1448,1.3916,37.76,86.01,70.01,17.27,366.97,41984.8,4.44,0.1442,24.05,3123.15,27.08,128.44,2.1572,2.69e-05,4.92,136.1,15.62,0.7389
2022-01-11 10:00:00,201.7,1.1372,1.3755,37.07,85.18,69.3,17.06,364.0,41631.02,4.34,0.1433,23.79,3093.7,26.69,127.67,2.1339,2.66e-05,4.89,134.67,15.5,0.7319
2022-01-11 11:00:00,204.45,1.1424,1.3856,36.86,85.45,69.48,17.16,366.28,41809.99,4.41,0.16,23.9,3110.93,26.8,128.15,2.1955,2.72e-05,4.91,135.45,15.77,0.7399
2022-01-11 12:00:00,204.65,1.1501,1.393,37.46,86.18,69.67,17.26,366.6,41812.69,4.41,0.1548,24.33,3121.93,26.97,128.64,2.2091,2.73e-05,4.96,136.53,15.77,0.7405
2022-01-11 13:00:00,205.39,1.1507,1.3822,37.0,86.42,69.11,17.23,365.54,41701.52,4.37,0.1522,24.33,3113.52,26.39,128.31,2.2495,2.73e-05,4.95,136.91,15.77,0.7387
2022-01-11 14:00:00,205.08,1.1476,1.3673,36.76,85.83,69.0,17.15,364.53,41642.0,4.31,0.15,24.26,3115.34,26.29,128.08,2.2251,2.72e-05,4.9,136.48,15.67,0.7379
2022-01-11 15:00:00,209.21,1.16,1.3798,36.75,86.79,70.21,17.23,367.68,41733.93,4.33,0.1504,24.81,3133.56,26.23,129.29,2.2488,2.73e-05,4.93,137.14,15.87,0.741
2022-01-11 16:00:00,213.94,1.1822,1.4393,38.53,89.43,72.32,17.68,372.48,42705.24,4.59,0.1516,25.77,3218.67,26.83,132.66,2.3101,2.77e-05,5.06,140.67,16.14,0.7584
2022-01-11 17:00:00,214.69,1.1892,1.4254,38.28,89.65,72.94,17.62,369.62,42549.01,4.61,0.1515,25.72,3231.67,26.92,131.32,2.3249,2.78e-05,5.03,141.71,16.08,0.7585
2022-01-11 18:00:00,214.06,1.1915,1.4306,38.47,89.7,72.94,17.69,368.58,42755.0,4.6,0.1519,25.83,3233.58,26.71,131.63,2.3361,2.78e-05,5.05,142.41,16.01,0.7602
2022-01-11 19:00:00,213.63,1.1874,1.4378,38.72,89.72,72.69,17.7,368.44,42972.05,4.64,0.1522,25.69,3237.18,26.63,131.63,2.3427,2.8e-05,5.08,142.46,16.02,0.7632
